gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2566053546	da3542b4-9a73-4054-b9a3-2d762e172199	274aa9fe-72e4-461c-94ad-87e7fc9e79e7	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Sarcodontia	Sarcodontia crocea		SPECIES	Sarcodontia crocea (Schwein.) Kotl.	Sarcodontia crocea (Schwein.) Kotl.	(Schwein.) Kotl.	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1928-01-01T00:00:00			1928	2543652	2543652	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.823Z		
2566053545	da3542b4-9a73-4054-b9a3-2d762e172199	dac59b5a-7d82-4a4c-9a0f-4ba81a54a806	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria amethystina		SPECIES	Laccaria amethystina Cooke	Laccaria amethystina Cooke	Cooke	BR	Santa Catarina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2530983	2530983	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.938Z		
2566053544	da3542b4-9a73-4054-b9a3-2d762e172199	93f8e607-3956-48b6-8b6d-8e12034cdd7c	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius necator		SPECIES	Lactarius necator (Bull.) Pers.	Lactarius necator (Bull.) Pers.	(Bull.) Pers.	US	California		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2005-01-01T00:00:00			2005	5248670	5248670	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.047Z		
2566053543	da3542b4-9a73-4054-b9a3-2d762e172199	4b56e640-004f-4f80-b8de-20d6df5e4a11	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus granulatus		SPECIES	Suillus granulatus (L.) Roussel	Suillus granulatus (L.) Roussel	(L.) Roussel	TZ	Tanzania, United Republic of		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8146046	8146046	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.782Z		
2566053542	da3542b4-9a73-4054-b9a3-2d762e172199	09e9d18a-7580-4b34-a0bd-1d846a4d61f6	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus ruber		SPECIES	Clathrus ruber P.Micheli ex Pers.	Clathrus ruber P. Micheli ex Pers.	P. Micheli ex Pers.	GB	United Kingdom		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1844-01-01T00:00:00			1844	5239476	5239476	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.166Z		
2566053541	da3542b4-9a73-4054-b9a3-2d762e172199	abeb0d74-c4be-4b04-8c7b-c3ccf8ee9965	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Hydnangium	Hydnangium carneum		SPECIES	Hydnangium carneum Wallr.	Hydnangium carneum Wallr.	Wallr.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2530904	2530904	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.085Z		
2566053540	da3542b4-9a73-4054-b9a3-2d762e172199	ee7d6a3f-8354-4b56-b765-8194cd5f2324	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma pfeifferi		SPECIES	Ganoderma cupreolaccatum (Kalchbr.) Z.Igmándy	Ganoderma cupreolaccatum Z. Igmandy	Z. Igmandy	NL	Netherlands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2549599	2549556	UNKNOWN							CC_BY_4_0					2021-03-09T09:43:08.122Z		
2566053539	da3542b4-9a73-4054-b9a3-2d762e172199	424d5a4e-9220-4b28-9e47-b501ba795428	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota aurivella		SPECIES	Pholiota aurivella (Batsch) P.Kumm.	Pholiota aurivella (Batsch) P. Kumm.	(Batsch) P. Kumm.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2014-01-01T00:00:00			2014	2534102	2534102	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.099Z		
2566053538	da3542b4-9a73-4054-b9a3-2d762e172199	2d507ad4-74f0-469c-a7ed-be0ff223060b	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus pungens		SPECIES	Suillus pungens Thiers & A.H.Sm.	Suillus pungens Thiers & A.H. Sm.	Thiers & A.H. Sm.	US	Hawaii		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239898	5239898	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.023Z		
2566053537	da3542b4-9a73-4054-b9a3-2d762e172199	994fe5ff-feae-4992-924c-98a951cc91d1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	US	South Carolina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1916-01-01T00:00:00			1916	5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.188Z		
2566053536	da3542b4-9a73-4054-b9a3-2d762e172199	95c2b4fc-c8f4-4313-ba66-2279f78069b2	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	BJ	Benin		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.610Z		
2566053535	da3542b4-9a73-4054-b9a3-2d762e172199	be83ef40-854f-4ac5-b575-58286a5db5b0	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	UG	Uganda		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.929Z		
2566053534	da3542b4-9a73-4054-b9a3-2d762e172199	92d3f670-46e5-4fad-a036-5e2675aadf3a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	US	New Jersey		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1978-01-01T00:00:00			1978	5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.165Z		
2566053533	da3542b4-9a73-4054-b9a3-2d762e172199	def8faae-9e81-401d-94ae-2bae579c4b2f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma atrosquamosum		SPECIES	Tricholoma atrosquamosum Sacc.	Tricholoma atrosquamosum Sacc.	Sacc.	CA	Ontario		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2015-01-01T00:00:00			2015	7242238	7242238	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.871Z		
2566053532	da3542b4-9a73-4054-b9a3-2d762e172199	66986956-7cbe-4891-bf02-4c3999f4fc1f	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus cavipes		SPECIES	Suillus cavipes (Klotzsch) A.H.Sm. & Thiers	Suillus cavipes (Klotzsch) A.H. Sm. & Thiers	(Klotzsch) A.H. Sm. & Thiers	GB	United Kingdom		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239851	5239851	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.154Z		
2566053531	da3542b4-9a73-4054-b9a3-2d762e172199	56666fb5-2ca6-41f2-b09e-ebbfdfca3724	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link		Southern South America		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.935Z		
2566053530	da3542b4-9a73-4054-b9a3-2d762e172199	90a789bc-98fb-4796-8f42-c0ad770245a1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	US	Massachusetts		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1998-01-01T00:00:00			1998	5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.165Z		
2566053529	da3542b4-9a73-4054-b9a3-2d762e172199	c39e56de-b070-40e5-ba9f-b439e7e89366	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	US	New Hampshire		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2008-01-01T00:00:00			2008	5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.886Z		
2566053528	da3542b4-9a73-4054-b9a3-2d762e172199	6b0de9ba-db13-48cb-ba3a-aa29ed3b9f3d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus cepistipes		SPECIES	Leucocoprinus cepistipes (Sowerby) Pat.	Leucocoprinus cepistipes (Sowerby) Pat.	(Sowerby) Pat.	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1888-01-01T00:00:00			1888	2535581	2535581	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.862Z		
2566053527	da3542b4-9a73-4054-b9a3-2d762e172199	06de5029-93bd-41ba-9689-f832efce8743	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	CR	Costa Rica		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.630Z		
2566053526	da3542b4-9a73-4054-b9a3-2d762e172199	b2c1b728-715d-4339-9a0b-c9d31a96692d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	AU	Australia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.608Z		
2566053525	da3542b4-9a73-4054-b9a3-2d762e172199	96d6c327-cdbc-4f81-9727-a61c8353dfee	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	Leccinum insigne		SPECIES	Leccinum insigne A.H.Sm., Thiers & Watling	Leccinum insigne A.H. Sm., Thiers & Watling	A.H. Sm., Thiers & Watling	TW	Taiwan		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													6015230	6015230	UNKNOWN							CC_BY_4_0					2021-03-09T09:43:07.387Z		
2566053524	da3542b4-9a73-4054-b9a3-2d762e172199	4ea866e4-070d-4cf0-933e-45fe0b03b125	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus congolensis		SPECIES	Cantharellus congolensis Beeli	Cantharellus congolensis Beeli	Beeli	MG	Madagascar		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5467112	5467112	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.819Z		
2566053523	da3542b4-9a73-4054-b9a3-2d762e172199	e86bea12-f61f-442f-bebc-0c5cf8dbd6f4	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus amabilis		SPECIES	Suillus amabilis (Peck) Singer	Suillus amabilis (Peck) Singer	(Peck) Singer	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239850	5239850	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.609Z		
2566053522	da3542b4-9a73-4054-b9a3-2d762e172199	04eb873e-6f0e-4d4c-8f1c-d484d315efd0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe lacera		SPECIES	Inocybe lacera (Fr.) P.Kumm.	Inocybe lacera (Fr.) P. Kumm.	(Fr.) P. Kumm.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2005-01-01T00:00:00			2005	3330718	3330718	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.718Z		
2566053521	da3542b4-9a73-4054-b9a3-2d762e172199	f9ab7b5a-a9a1-4ae0-9b5c-245eeec70062	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora terrestris		SPECIES	Thelephora terrestris Ehrh.	Thelephora terrestris Ehrh.	Ehrh.	AR	Argentina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2522935	2522935	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.387Z		
2566053520	da3542b4-9a73-4054-b9a3-2d762e172199	253de811-dcb5-4032-a07c-9967a2e17a92	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma albidum		SPECIES	Scleroderma albidum Pat. & Trab.	Scleroderma albidum Pat. & Trab.	Pat. & Trab.	BR	Brazil		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239945	5239945	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.853Z		
2566053519	da3542b4-9a73-4054-b9a3-2d762e172199	6cb3e6e4-e318-49b5-b88d-6a55afa6fe00	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita verna	verna	VARIETY	Amanita phalloides var. verna (Bull.) Lanzi	Amanita phalloides var. verna (Bull.) Lanzi	(Bull.) Lanzi	BI	Burundi		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2011-01-01T00:00:00			2011	5240322	5240320	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.588Z		
2566053518	da3542b4-9a73-4054-b9a3-2d762e172199	f9581162-a47d-46ee-9da3-7a1dc9675f4e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita phalloides		SPECIES	Amanita phalloides (Vaill. ex Fr.) Link	Amanita phalloides (Vaill. ex Fr.) Link	(Vaill. ex Fr.) Link	US	Vermont		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1902-01-01T00:00:00			1902	5240325	5240325	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.121Z		
2566053517	da3542b4-9a73-4054-b9a3-2d762e172199	c9a8dfce-cd90-4e77-b029-e25c6d740498	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus	Gymnopilus hispidellus		SPECIES	Gymnopilus hispidellus Murrill	Gymnopilus hispidellus Murrill	Murrill	FR	France		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1996-01-01T00:00:00			1996	3343006	3343006	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.828Z		
2566053516	da3542b4-9a73-4054-b9a3-2d762e172199	c0141a24-53e1-436c-9381-99d32393a52d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus lanzonii		SPECIES	Leucocoprinus lanzonii Bon, Migl. & Brunori	Leucocoprinus lanzonii Bon, Migl. & Brunori	Bon, Migl. & Brunori	CH	Switzerland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1993-01-01T00:00:00			1993	3332036	3332036	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.120Z		
2566053515	da3542b4-9a73-4054-b9a3-2d762e172199	7b1828aa-ca76-4b17-a573-2db5f6a43cac	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	GF	French Guiana		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.008Z		
2566053514	da3542b4-9a73-4054-b9a3-2d762e172199	95cbce3e-b360-4026-8ce3-3271643682c7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius buxi		SPECIES	Marasmius buxi Fr.	Marasmius buxi Fr.	Fr.	BE	Belgium		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1980-01-01T00:00:00			1980	2537227	2537227	UNKNOWN							CC_BY_4_0					2021-03-09T09:43:07.588Z		
2566053513	da3542b4-9a73-4054-b9a3-2d762e172199	a9f584a6-e499-46bf-8c9b-1062d83481ed	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	MM	Myanmar		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.632Z		
2566053512	da3542b4-9a73-4054-b9a3-2d762e172199	6ce75a30-c899-4f7c-a7f2-6afd88c35ca1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria proxima		SPECIES	Laccaria proxima (Boud.) Pat.	Laccaria proxima (Boud.) Pat.	(Boud.) Pat.	BR	Parana		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2530966	2530966	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.668Z		
2566053511	da3542b4-9a73-4054-b9a3-2d762e172199	17948201-ec2b-40be-b47f-3678e4daebd0	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Rickenella	Rickenella fibula		SPECIES	Rickenella fibula (Bull.) Raithelh.	Rickenella fibula (Bull.) Raithelh.	(Bull.) Raithelh.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2013-01-01T00:00:00			2013	9105286	9105286	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.974Z		
2566053510	da3542b4-9a73-4054-b9a3-2d762e172199	50d9c9d3-00c4-4527-a57a-b0e5e8d60127	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	Agrocybe praecox		SPECIES	Agrocybe praecox (Pers.) Fayod	Agrocybe praecox (Pers.) Fayod	(Pers.) Fayod	MN	Mongolia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1988-01-01T00:00:00			1988	8997022	8997022	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.879Z		
2566053509	da3542b4-9a73-4054-b9a3-2d762e172199	736cf6c1-fea6-4a5d-b744-97e8ce0b29c8	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus cavipes		SPECIES	Suillus cavipes (Klotzsch) A.H.Sm. & Thiers	Suillus cavipes (Klotzsch) A.H. Sm. & Thiers	(Klotzsch) A.H. Sm. & Thiers	SE	Sweden		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239851	5239851	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.661Z		
2566053508	da3542b4-9a73-4054-b9a3-2d762e172199	8400a230-6363-4c63-9206-5343ce1edfb0	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	CF	Central African Republic		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.537Z		
2566053507	da3542b4-9a73-4054-b9a3-2d762e172199	0c0e8cdd-8170-44af-b77a-86394f585583	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Hydnangium	Hydnangium carneum		SPECIES	Hydnangium carneum Wallr.	Hydnangium carneum Wallr.	Wallr.	ES	Spain		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2530904	2530904	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.382Z		
2566053506	da3542b4-9a73-4054-b9a3-2d762e172199	5652537b-669a-450f-9906-067271ce90ff	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Pisolithus	Pisolithus albus		SPECIES	Pisolithus albus (Cooke & Massee) Priest	Pisolithus albus (Cooke & Massee) Priest	(Cooke & Massee) Priest	CI	Cote dIvoire		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2525471	2525471	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.704Z		
2566053505	da3542b4-9a73-4054-b9a3-2d762e172199	2dfbfc45-6c69-466a-ab3d-d431d29c5f10	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	Agrocybe putaminum		SPECIES	Agrocybe putaminum (Maire) Singer	Agrocybe putaminum (Maire) Singer	(Maire) Singer	US	California		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2007-01-01T00:00:00			2007	2533207	2533207	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.103Z		
2566053504	da3542b4-9a73-4054-b9a3-2d762e172199	46493450-2647-43c6-b7a9-afd4a68e3933	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma pseudostipitatum		SPECIES	Scleroderma pseudostipitatum Petch	Scleroderma pseudostipitatum Petch	Petch	MX	Mexico		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5460890	5460890	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.319Z		
2566053503	da3542b4-9a73-4054-b9a3-2d762e172199	c145262a-a100-46e5-872d-e2e8e43005db	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella tristis		SPECIES	Pseudotomentella tristis (P.Karst.) M.J.Larsen	Pseudotomentella tristis (P. Karst.) M.J. Larsen	(P. Karst.) M.J. Larsen	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2522839	2522839	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.360Z		
2566053502	da3542b4-9a73-4054-b9a3-2d762e172199	f7ffc6ed-3754-47bf-bb89-5ff5d4e0472e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma mesophaeum		SPECIES	Hebeloma mesophaeum Quel. & Mem.Soc.Emul.Montbeliard	Hebeloma mesophaeum (Pers.) Quel.	(Pers.) Quel.	AU	South Australia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9859828	9859828	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.153Z		
2566053501	da3542b4-9a73-4054-b9a3-2d762e172199	dd9e8b83-99dd-4f84-86b3-61694f288142	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Naucoria	Naucoria scolecina	umbrina	VARIETY	Alnicola scolecina var. umbrina Singer	Alnicola scolecina var. umbrina Singer	Singer	CL	Chile		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1969-01-01T00:00:00			1969	5441405	2534062	UNKNOWN							CC_BY_4_0					2021-03-09T09:43:07.768Z		
2566053500	da3542b4-9a73-4054-b9a3-2d762e172199	f66aec4b-afde-4449-bcf6-ccb3c5ffc508	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus granulatus		SPECIES	Suillus granulatus (L.) Roussel	Suillus granulatus (L.) Roussel	(L.) Roussel	KE	Kenya		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8146046	8146046	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.121Z		
2566053499	da3542b4-9a73-4054-b9a3-2d762e172199	683da880-4b57-4b49-9038-c222791bdffd	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Hydnangium	Hydnangium carneum		SPECIES	Hydnangium carneum Wallr.	Hydnangium carneum Wallr.	Wallr.	PT	Portugal		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2530904	2530904	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.740Z		
2566053498	da3542b4-9a73-4054-b9a3-2d762e172199	0a700a03-d57f-4555-b065-bc3a90818f85	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma sordescens		SPECIES	Hebeloma testaceum (Fr.) Quèl.	Hebeloma testaceum Quel.	Quel.	AU	South Australia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8589954	2533059	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.093Z		
2566053497	da3542b4-9a73-4054-b9a3-2d762e172199	8e2c9502-d2d6-47ee-97a3-39b03fa0272e	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Pyrrhoderma	Pyrrhoderma noxium		SPECIES	Phellinus noxius (Corner) G.Cunn.	Phellinus noxius (Corner) G. Cunn	(Corner) G. Cunn	CN	China		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2520109	10882566	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.167Z		
2566053496	da3542b4-9a73-4054-b9a3-2d762e172199	a3dcd080-565b-4c76-9bb0-55aeb6303a29	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia rugosoannulata	lutea	FORM	Stropharia rugosoannulata f. lutea Hongo	Stropharia rugosoannulata f. lutea Hongo	Hongo	SI	Slovenia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1969-01-01T00:00:00			1969	3271922	2533347	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.838Z		
