id,locality,locationID,higherGeography,higherGeographyID,recordStatus,typeStatus,establishmentMeans,invasiveness,occurrence,decimalLatitude,decimalLongitude,qualityStatus,species
273101,Lebanese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25193,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Apogon smithi
489077,Spain - Demarcación Marina Noratlántica,http://marineregions.org/mrgid/62657,Spain,http://marineregions.org/mrgid/2185,valid,,Alien,,,,,checked,Ostrea stentina
489077,Spain - Demarcación Marina Noratlántica,http://marineregions.org/mrgid/62657,Spain,http://marineregions.org/mrgid/2185,valid,,Alien,,,,,checked,Ostrea stentina
489077,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Ostrea stentina
489077,Central Kuroshio Current,http://marineregions.org/mrgid/22005,,,valid,,Alien,,,,,checked,Ostrea stentina
140544,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Natica gualteriana
140544,Maltese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25190,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Uncertain,,,trusted,Natica gualteriana
111152,Australian Exclusive Economic Zone,http://marineregions.org/mrgid/8323,Australia,http://marineregions.org/mrgid/2147,valid,,Alien,Of concern,Reported,,,trusted,Bugula flabellata
111152,Australian Exclusive Economic Zone,http://marineregions.org/mrgid/8323,Australia,http://marineregions.org/mrgid/2147,valid,,Alien,Not specified,Reported,,,trusted,Bugula flabellata
111152,Chilean part of the South Pacific Ocean,http://marineregions.org/mrgid/25660,South Pacific Ocean,http://marineregions.org/mrgid/1910,valid,,Alien,Not specified,Reported,,,trusted,Bugula flabellata
397058,United Kingdom,http://marineregions.org/mrgid/2208,United Kingdom,http://marineregions.org/mrgid/2208,valid,,Alien,Uncertain,Reported,,,trusted,Crassostrea brasiliensis
273068,Turkey,http://marineregions.org/mrgid/2213,Türkiye,http://marineregions.org/mrgid/2213,valid,,Alien,Uncertain,Established,,,trusted,Apogon pharaonis
240830,United States part of the North Atlantic Ocean,http://marineregions.org/mrgid/25365,North Atlantic Ocean,http://marineregions.org/mrgid/1912,valid,,Alien,Not invasive,Reported,,,checked,Macrobrachium macrobrachion
141572,Rhodes,http://marineregions.org/mrgid/3708,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Strombus persicus
141572,Lebanese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25193,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Established,,,checked,Strombus persicus
141572,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Established,,,checked,Strombus persicus
141572,Lakoni Bay,http://marineregions.org/mrgid/3674,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Strombus persicus
141572,Saronic Gulf,http://marineregions.org/mrgid/3678,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Strombus persicus
141572,Argos Bay,http://marineregions.org/mrgid/3675,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Strombus persicus
141572,Karpathos,http://marineregions.org/mrgid/3701,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Strombus persicus
140487,French part of the Bay of Biscay,http://marineregions.org/mrgid/25218,Bay of Biscay,http://marineregions.org/mrgid/2359,valid,,Alien,Uncertain,Reported,,,trusted,Cyclope neritea
140487,Spain - Demarcación Marina Noratlántica,http://marineregions.org/mrgid/62657,Spain,http://marineregions.org/mrgid/2185,valid,,Alien,Not specified,Reported,,,checked,Cyclope neritea
216820,South African part of the Indian Ocean,http://marineregions.org/mrgid/25551,South Africa,http://marineregions.org/mrgid/2176,valid,,Native - Non-endemic,,,,,checked,Cypraea clandestina
213130,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Asterina burtoni
216318,Mascarene Islands,http://marineregions.org/mrgid/22030,,,valid,,Native - Non-endemic,,,,,checked,Monodonta labio
216318,Seychelles,http://marineregions.org/mrgid/22028,,,valid,,Native - Non-endemic,,,,,checked,Monodonta labio
139995,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Flabellina rubrolineata
139995,Aegean Sea,http://marineregions.org/mrgid/3315,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Uncertain,Established,,,trusted,Flabellina rubrolineata
139995,Levantine Sea,http://marineregions.org/mrgid/4954,Levantine Sea,http://marineregions.org/mrgid/4954,valid,,Alien,Uncertain,Established,,,trusted,Flabellina rubrolineata
139995,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Established,,,trusted,Flabellina rubrolineata
139995,Greek part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25195,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Established,,,trusted,Flabellina rubrolineata
139995,Lebanese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25193,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Flabellina rubrolineata
139995,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Reported,,,trusted,Flabellina rubrolineata
139995,Turkish part of the Aegean Sea,http://marineregions.org/mrgid/25624,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Flabellina rubrolineata
139995,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Flabellina rubrolineata
214965,Natal,http://marineregions.org/mrgid/21805,South Africa,http://marineregions.org/mrgid/2176,valid,,Native - Non-endemic,,,,,checked,Theora lata
138729,French part of Western Mediterranean Sea,http://marineregions.org/mrgid/63298,France,http://marineregions.org/mrgid/17,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
138729,Maltese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25190,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Established,,,checked,Chelidonura fulvipunctata
138729,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,checked,Chelidonura fulvipunctata
138729,Spain - Demarcación Marina Levantino-Balear,http://marineregions.org/mrgid/62659,Mediterranean Sea,http://marineregions.org/mrgid/1905,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
138729,South African part of the Indian Ocean,http://marineregions.org/mrgid/25551,South Africa,http://marineregions.org/mrgid/2176,valid,,Native - Non-endemic,,,,,checked,Chelidonura fulvipunctata
138729,Cypriote part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25196,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Chelidonura fulvipunctata
138729,Italy - Western Mediterranean,http://marineregions.org/mrgid/64213,,,valid,,Alien,Not specified,Recorded in error,,,checked,Chelidonura fulvipunctata
138729,French part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25185,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Not specified,Reported,,,trusted,Chelidonura fulvipunctata
138729,Greece - Aegean Sea and Eastern Mediterranean,http://marineregions.org/mrgid/64209,Greece,http://marineregions.org/mrgid/2099,valid,,Alien,Not specified,Reported,,,checked,Chelidonura fulvipunctata
138729,Spain - Demarcación Marina Levantino-Balear,http://marineregions.org/mrgid/62659,Mediterranean Sea,http://marineregions.org/mrgid/1905,valid,,Alien,Not specified,Reported,,,checked,Chelidonura fulvipunctata
138729,Turkish part of the Aegean Sea,http://marineregions.org/mrgid/25624,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
138729,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
138729,Maltese Exclusive Economic Zone,http://marineregions.org/mrgid/5685,Malta,http://marineregions.org/mrgid/2217,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
138729,Spain - Demarcación Marina Canaria,http://marineregions.org/mrgid/62661,North Atlantic Ocean,http://marineregions.org/mrgid/1912,valid,,Alien,,,,,checked,Chelidonura fulvipunctata
381150,Australian Exclusive Economic Zone,http://marineregions.org/mrgid/8323,Australia,http://marineregions.org/mrgid/2147,valid,,Alien,Not specified,Reported,,,trusted,Aegagropila linnaei
761474,United Kingdom,http://marineregions.org/mrgid/2208,United Kingdom,http://marineregions.org/mrgid/2208,valid,,Alien,Uncertain,Uncertain,,,trusted,Choromytilus chilensis
140912,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Chrysallida fischeri
140912,Levantine Sea,http://marineregions.org/mrgid/4954,Levantine Sea,http://marineregions.org/mrgid/4954,valid,,Alien,Uncertain,Established,,,trusted,Chrysallida fischeri
140912,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Chrysallida fischeri
236153,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Chrysallida micronana
236153,Turkish part of the Aegean Sea,http://marineregions.org/mrgid/25624,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,,,,,checked,Chrysallida micronana
236153,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Chrysallida micronana
140930,Levantine Sea,http://marineregions.org/mrgid/4954,Levantine Sea,http://marineregions.org/mrgid/4954,valid,,Alien,Uncertain,Established,,,trusted,Chrysallida pirintella
140930,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Chrysallida pirintella
232227,Europe,http://marineregions.org/mrgid/1920,,,valid,,Alien,Not specified,Reported,,,trusted,Laminaria ochotensis
138712,Natal,http://marineregions.org/mrgid/21805,South Africa,http://marineregions.org/mrgid/2176,valid,,Native - Non-endemic,,,,,checked,Aeolidiella indica
110023,Mexico,http://marineregions.org/mrgid/2224,Mexico,http://marineregions.org/mrgid/2224,valid,,Alien,Not specified,Reported,,,trusted,Gonyaulax grindleyi
181196,Venice lagoon,http://marineregions.org/mrgid/3611,Italy,http://marineregions.org/mrgid/2133,valid,,Alien,,,,,checked,Haminoea callidegenita
397045,Normandy,http://marineregions.org/mrgid/17460,France,http://marineregions.org/mrgid/17,valid,,Alien,,,,,checked,Congeria cochleata
181354,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Psammotreta praerupta
181354,Marmara Sea,http://marineregions.org/mrgid/3369,Sea of Marmara,http://marineregions.org/mrgid/3369,valid,,Alien,,,,,checked,Psammotreta praerupta
181354,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Psammotreta praerupta
232582,French part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25185,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Uncertain,Reported,,,trusted,Pterosiphonia tanakae
232582,Mediterranean Sea Area,http://marineregions.org/mrgid/4278,,,valid,,Alien,Not specified,Reported,,,trusted,Pterosiphonia tanakae
232582,Europe,http://marineregions.org/mrgid/1920,,,valid,,Alien,Not specified,Reported,,,trusted,Pterosiphonia tanakae
713433,Ukrainian part of the Black Sea,http://marineregions.org/mrgid/25205,Black Sea,http://marineregions.org/mrgid/3319,valid,,Alien,Invasive,Reported,,,trusted,Liza haematocheilus
207752,Hawaiian part of the North Pacific Ocean,http://marineregions.org/mrgid/25578,,,valid,holotype,Alien,Uncertain,Reported,,,checked,Anomia nobilis
216638,Natal,http://marineregions.org/mrgid/21805,South Africa,http://marineregions.org/mrgid/2176,valid,,Native - Non-endemic,,,,,checked,Lopha cristagalli
181121,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Uncertain,Reported,,,trusted,Hinemoa cylindrica
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Invasive,Established,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Reported,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Reported,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Reported,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Established,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Reported,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Invasive,Reported,,,checked,Exopalaemon modestus
587030,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Not specified,Reported,,,checked,Exopalaemon modestus
129972,Aegean Sea,http://marineregions.org/mrgid/3315,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Uncertain,Not specified,,,trusted,Monticellina dorsobranchialis
215010,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Sometimes present,,,trusted,Atys cylindricus
232641,French part of the Bay of Biscay,http://marineregions.org/mrgid/25218,Bay of Biscay,http://marineregions.org/mrgid/2359,valid,,Alien,Not invasive,Reported,,,trusted,Balanus albicostatus
149686,French part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25185,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Uncertain,Reported,,,trusted,Balanus reticulatus
149686,Florida,http://marineregions.org/mrgid/8964,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Balanus reticulatus
375868,United States,http://marineregions.org/mrgid/2204,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Neosiphonia tongatensis
141779,Spain - Demarcación Marina Levantino-Balear,http://marineregions.org/mrgid/62659,Mediterranean Sea,http://marineregions.org/mrgid/1905,valid,,Alien,,,,,checked,Gibbula albida
141779,Spain - Demarcación Marina Noratlántica,http://marineregions.org/mrgid/62657,Spain,http://marineregions.org/mrgid/2185,valid,,Alien,Uncertain,Reported,,,checked,Gibbula albida
141779,Atlantic Coast of France,http://marineregions.org/mrgid/14305,France,http://marineregions.org/mrgid/17,valid,,Alien,Uncertain,Reported,,,checked,Gibbula albida
141779,French part of the English Channel,http://marineregions.org/mrgid/25214,English Channel,http://marineregions.org/mrgid/2389,valid,,Alien,,,,,checked,Gibbula albida
145051,Mediterranean Sea Area,http://marineregions.org/mrgid/4278,,,valid,,Alien,Not specified,Reported,,,trusted,Cladophora laetevirens
145051,United States,http://marineregions.org/mrgid/2204,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Cladophora laetevirens
145065,United States (Alaska) part of the Gulf of Alaska,http://marineregions.org/mrgid/25503,Gulf of Alaska,http://marineregions.org/mrgid/4312,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Canadian part of the Gulf of St. Lawrence,http://marineregions.org/mrgid/25274,Canada,http://marineregions.org/mrgid/2169,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Bering Sea,http://marineregions.org/mrgid/4310,Bering Sea,http://marineregions.org/mrgid/4310,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Beaufort Sea,http://marineregions.org/mrgid/4256,Beaufort Sea,http://marineregions.org/mrgid/4256,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Chukchi Sea,http://marineregions.org/mrgid/4257,Chukchi Sea,http://marineregions.org/mrgid/4257,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,North Pacific,http://marineregions.org/mrgid/1908,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,North Sea,http://marineregions.org/mrgid/2350,North Sea,http://marineregions.org/mrgid/2350,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Coastal Waters of Southeast Alaska and British Columbia,http://marineregions.org/mrgid/4313,The Coastal Waters of Southeast Alaska and British Columbia,http://marineregions.org/mrgid/4313,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,Hawaiian part of the North Pacific Ocean,http://marineregions.org/mrgid/25578,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Native,,,,,trusted,Cladophora sericea
145065,United States part of the North Atlantic Ocean,http://marineregions.org/mrgid/25365,North Atlantic Ocean,http://marineregions.org/mrgid/1912,valid,,Alien,Uncertain,Reported,,,trusted,Cladophora sericea
145065,United States,http://marineregions.org/mrgid/2204,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Cladophora sericea
145067,Mediterranean Sea Area,http://marineregions.org/mrgid/4278,,,valid,,Alien,Not specified,Reported,,,trusted,Cladophora socialis
145067,United States,http://marineregions.org/mrgid/2204,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Cladophora socialis
145070,United States,http://marineregions.org/mrgid/2204,United States,http://marineregions.org/mrgid/2204,valid,,Alien,Not specified,Reported,,,trusted,Cladophora vagabunda
170479,United States (Alaska) part of the Gulf of Alaska,http://marineregions.org/mrgid/25503,Gulf of Alaska,http://marineregions.org/mrgid/4312,valid,,Alien,Uncertain,Reported,,,trusted,Cliona thoosina
170479,Aegean Sea,http://marineregions.org/mrgid/3315,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Uncertain,Reported,,,trusted,Cliona thoosina
237795,Italian part of the Ionian Sea,http://marineregions.org/mrgid/25623,Ionian Sea,http://marineregions.org/mrgid/3351,valid,,Alien,Not invasive,Reported,,,trusted,Electra tenella
237795,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,33.048833333333,35.099333333333,trusted,Electra tenella
135305,Syrian part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25192,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pelagia noctiluca
234115,Russian part of the Sea of Azov,http://marineregions.org/mrgid/25210,Sea of Azov,http://marineregions.org/mrgid/3320,valid,,Alien,Invasive,Established and expanding,,,trusted,Dreissena rostriformis bugensis
280186,Philippines part of the South China Sea,http://marineregions.org/mrgid/25449,South China Sea,http://marineregions.org/mrgid/4332,valid,,Alien,Not specified,Reported,,,trusted,Cichlasoma urophthalmus
160564,United States part of the North Pacific Ocean,http://marineregions.org/mrgid/25587,North Pacific Ocean,http://marineregions.org/mrgid/1908,valid,,Alien,Not specified,Reported,,,trusted,Prymnesium parvum
160564,Moroccan part of the North Atlantic Ocean,http://marineregions.org/mrgid/25322,North Atlantic Ocean,http://marineregions.org/mrgid/1912,valid,,Alien,Not specified,Reported,,,trusted,Prymnesium parvum
564660,Kerkennah Islands,http://marineregions.org/mrgid/26721,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,,,,,checked,Pinctada imbricata radiata
564660,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Invasive,Established,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Adriatic Sea,http://marineregions.org/mrgid/25615,Adriatic Sea,http://marineregions.org/mrgid/3314,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Tyrrhenian Sea,http://marineregions.org/mrgid/25611,Tyrrhenian Sea,http://marineregions.org/mrgid/3386,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Israeli part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25194,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Libyan part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25189,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Cypriote part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25196,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25195,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Ionian Sea,http://marineregions.org/mrgid/25621,Ionian Sea,http://marineregions.org/mrgid/3351,valid,,Alien,Not specified,Reported,,,checked,Pinctada imbricata radiata
564660,Italian part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25197,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Tyrrhenian Sea,http://marineregions.org/mrgid/25611,Tyrrhenian Sea,http://marineregions.org/mrgid/3386,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25181,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Ionian Sea,http://marineregions.org/mrgid/25623,Ionian Sea,http://marineregions.org/mrgid/3351,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Lebanese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25193,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Maltese part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25190,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Tunisian part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25188,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Tunisian part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25179,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Turkish part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25191,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Croatian part of the Adriatic Sea,http://marineregions.org/mrgid/25617,Adriatic Sea,http://marineregions.org/mrgid/3314,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Greek part of the Aegean Sea,http://marineregions.org/mrgid/25625,Aegean Sea,http://marineregions.org/mrgid/3315,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Albanian part of the Adriatic Sea,http://marineregions.org/mrgid/25614,Adriatic Sea,http://marineregions.org/mrgid/3314,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Algerian part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25180,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Tunisian part of the Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/25179,Mediterranean Sea - Western Basin,http://marineregions.org/mrgid/4279,valid,,Alien,Invasive,Established,,,trusted,Pinctada imbricata radiata
564660,Tunisian part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25188,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Invasive,Established,,,trusted,Pinctada imbricata radiata
564660,Tunisian part of the Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/25188,Mediterranean Sea - Eastern Basin,http://marineregions.org/mrgid/4280,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
564660,Italian part of the Ionian Sea,http://marineregions.org/mrgid/25623,Ionian Sea,http://marineregions.org/mrgid/3351,valid,,Alien,Not specified,Reported,,,trusted,Pinctada imbricata radiata
